Name;Name EN;Kartentyp;Typ;KP;Entwickelt sich aus;Fähigkeit;Fähigkeit Text;Angriff 1 Kosten;Angriff 1 Name;Angriff 1 Name EN;Angriff 1 Schaden;Effekt 1;Angriff 2 Kosten;Angriff 2 Name;Angriff 2 Name EN;Angriff 2 Schaden;Effekt 2;Schwäche;Resistenz;Rückzug;Set;#;Regulation;Set Name;URL
Rabigator;Krookodile;Pokemon Phase 2;Kampf;170; Rokkaiman;;;F;Mampfbiss ;Chomp Chomp Bite;50;Wirf so lange 1 Münze, bis sie Zahl zeigt. Lege pro Kopf 1 Energie vom Aktiven Pokemon deines Gegners auf seinen Ablagestapel.;FF;Erdbeben ;Earthquake;180;Diese Attacke fügt auch jedem Pokemon auf deiner Bank 30 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);Pflanze;keine;3;SVI;117;G;Karmesin & Purpur (SVI);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SVI/SVI_117_R_DE_LG.png
Rabigator;Krookodile;Pokemon Phase 2;Finsternis;150; Rokkaiman;;;CC;Ausbaggern;Dredge Up;;Lege die obersten 3 Karten des Decks deines Gegners auf seinen Ablagestapel.;DCCC;Rappel ;Tantrum;180;Dieses Pokemon ist jetzt verwirrt.;Pflanze;keine;3;VIV;109;D;Farbenschock (VIV);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/VIV/VIV_109_R_DE_LG.png
Rächender Boxhieb;Vengeful Punch;Trainer - Ausrüstung;;;;;Wenn das Pokemon, an das diese Karte angelegt ist, durch Schaden einer Attacke von Pokemon deines Gegners kampfunfähig wird, lege 4 Schadensmarken auf das Angreifende Pokemon.;;;;;;;;;;;Elektro;Kampf;2;OBF;197;G;Obsidianflammen (OBF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/OBF/OBF_197_R_DE_LG.png
Radweg;Cycling Road;Trainer - Stadion;;;;;Einmal während des Zuges jedes Spielers kann jener Spieler 1 Basis-Energiekarte aus seiner Hand auf seinen Ablagestapel legen, um 1 Karte zu ziehen.;;;;;;;;;;;Finsternis;Kampf;0;MEW;157;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_157_R_DE_LG.png
Raffel;Skwovet;Pokemon Basis;Farblos;60;;Nestreserve;Einmal während deines Zuges kannst du deine Handkarten mischen und sie unter dein Deck legen. Wenn du auf diese Weise mindestens 1 Karte unter dein Deck gelegt hast, ziehe 1 Karte.;CC;Biss ;Bite;20;;;;;;;Kampf;keine;1;PAF;205;G;Paldeas Schicksale (PAF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAF/PAF_205_R_DE_LG.png
Raffel;Skwovet;Pokemon Basis;Farblos;60;;Nestreserve;Einmal während deines Zuges kannst du deine Handkarten mischen und sie unter dein Deck legen. Wenn du auf diese Weise mindestens 1 Karte unter dein Deck gelegt hast, ziehe 1 Karte.;CC;Biss ;Bite;20;;;;;;;Kampf;keine;1;SVI;151;G;Karmesin & Purpur (SVI);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SVI/SVI_151_R_DE_LG.png
Raffel;Skwovet;Pokemon Basis;Farblos;60;;Nestreserve;Einmal während deines Zuges kannst du deine Handkarten mischen und sie unter dein Deck legen. Wenn du auf diese Weise mindestens 1 Karte unter dein Deck gelegt hast, ziehe 1 Karte.;CC;Biss ;Bite;20;;;;;;;Kampf;keine;1;SVI;222;G;Karmesin & Purpur (SVI);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SVI/SVI_222_R_DE_LG.png
Raffel;Skwovet;Pokemon Basis;Farblos;60;;;;C;Abstauben;Scrounge;;Nimm 1 Pokemon-Ausrüstung aus deinem Ablagestapel auf deine Hand.;C;Nagen ;Gnaw;10;;Kampf;keine;1;CRE;127;E;Schaurige Herrschaft (CRE);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRE/CRE_127_R_DE_LG.png
Raffel;Skwovet;Pokemon Basis;Farblos;60;;;;C;Nagen ;Gnaw;20;;;;;;;Kampf;keine;1;LOR;150;F;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_150_R_DE_LG.png
Raffel;Skwovet;Pokemon Basis;Farblos;60;;;;C;Anknabbern;Nicked Nibble;;Lege die oberste Karte des Decks deines Gegners auf seinen Ablagestapel.;C;Sanfter Hieb ;Gentle Slap;10;;Kampf;keine;1;OBF;178;G;Obsidianflammen (OBF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/OBF/OBF_178_R_DE_LG.png
Raffel;Skwovet;Pokemon Basis;Farblos;70;;;;C;Tackle ;Tackle;10;;CC;Biss ;Bite;20;;Kampf;keine;1;SHF;SV99;D;Glänzendes Schicksal (SHF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SHF/SHF_SV99_R_DE_LG.png
Raichu;Raichu;Pokemon Phase 1;Elektro;120; Pikachu;Elektrische Erdung;Wenn 1 deiner Pokemon durch Schaden einer Attacke von Pokemon deines Gegners kampfunfähig wird, kannst du 1 [L]-Energie von jenem Pokemon auf dieses Pokemon verschieben.;LLC;Donner ;Thunder;180;Dieses Pokemon fügt auch sich selbst 50 Schadenspunkte zu.;;;;;;Kampf;keine;1;MEW;26;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_026_R_DE_LG.png
Raichu;Raichu;Pokemon Phase 1;Elektro;120; Pikachu;Elektrische Erdung;Wenn 1 deiner Pokemon durch Schaden einer Attacke von Pokemon deines Gegners kampfunfähig wird, kannst du 1 [L]-Energie von jenem Pokemon auf dieses Pokemon verschieben.;LLC;Donner ;Thunder;180;Dieses Pokemon fügt auch sich selbst 50 Schadenspunkte zu.;;;;;;Kampf;keine;1;PAF;19;G;Paldeas Schicksale (PAF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAF/PAF_019_R_DE_LG.png
Raichu;Raichu;Pokemon Phase 1;Elektro;120; Pikachu;Elektrische Erdung;Wenn 1 deiner Pokemon durch Schaden einer Attacke von Pokemon deines Gegners kampfunfähig wird, kannst du 1 [L]-Energie von jenem Pokemon auf dieses Pokemon verschieben.;LLC;Donner ;Thunder;180;Dieses Pokemon fügt auch sich selbst 50 Schadenspunkte zu.;;;;;;Kampf;keine;1;PAF;132;G;Paldeas Schicksale (PAF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAF/PAF_132_R_DE_LG.png
Raichu;Raichu;Pokemon Phase 1;Elektro;130; Pikachu;;;L;Großer Funke;Big Sparking;;Diese Attacke fügt jedem Pokemon-V und Pokemon-GX (deinen und denen deines Gegners) 50 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);LLC;Donnerblitz ;Thunderbolt;180;Lege alle Energien von diesem Pokemon auf deinen Ablagestapel.;Kampf;keine;2;EVS;50;E;Drachenwandel (EVS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/EVS/EVS_050_R_DE_LG.png
Raichu;Raichu;Pokemon Phase 1;Elektro;120; Pikachu;;;L;Donnerschock ;Thunder Shock;30;Wirf 1 Münze. Bei Kopf ist das Aktive Pokemon deines Gegners jetzt paralysiert.;LCC;Funkenass ;Ace Spark;100+;Wenn du deine VSTAR-Power eingesetzt hast, fügt diese Attacke 120 Schadenspunkte mehr zu.;Kampf;keine;1;LOR;53;F;Verlorener Ursprung (LOR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/LOR/LOR_053_R_DE_LG.png
Raichu;Raichu;Pokemon Phase 1;Elektro;140; Pikachu;;;C;Elektroladung;Electrocharge;;Durchsuche dein Deck nach bis zu 2 Basis-[L]-Energiekarten und lege sie an dieses Pokemon an. Mische anschließend dein Deck.;LLC;Donnerblitz ;Thunderbolt;200;Lege alle Energien von diesem Pokemon auf deinen Ablagestapel.;Kampf;keine;1;PAL;64;G;Entwicklungen in Paldea (PAL);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAL/PAL_064_R_DE_LG.png
Raichu;Raichu;Pokemon Phase 1;Elektro;140; Pikachu;;;C;Elektroladung;Electrocharge;;Durchsuche dein Deck nach bis zu 2 Basis-[L]-Energiekarten und lege sie an dieses Pokemon an. Mische anschließend dein Deck.;LLC;Donnerblitz ;Thunderbolt;200;Lege alle Energien von diesem Pokemon auf deinen Ablagestapel.;Kampf;keine;1;PAL;211;G;Entwicklungen in Paldea (PAL);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAL/PAL_211_R_DE_LG.png
Raichu;Raichu;Pokemon Phase 1;Elektro;120; Pikachu;;;C;Überfallfunke ;Ambushing Spark;40+;Wenn dein Gegner während dieses Spiels seine VSTAR-Power eingesetzt hat, fügt diese Attacke 100 Schadenspunkte mehr zu.;LLC;Stromball ;Electric Ball;120;;Kampf;keine;1;SIT;50;F;Silberne Sturmwinde (SIT);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SIT/SIT_050_R_DE_LG.png
Raichu;Raichu;Pokemon Phase 1;Elektro;130; Pikachu;;;LC;Kollateralblitze;Collateral Bolts;;Diese Attacke fügt jedem Pokemon (deinen und denen deines Gegners), auf dem mindestens 1 Schadensmarke liegt, 50 Schadenspunkte zu, außer diesem Pokemon. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);LCC;Stromball ;Electric Ball;120;;Kampf;keine;1;TEF;52;H;Gewalten der Zeit (TEF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/TEF/TEF_052_R_DE_LG.png
Raichu V;Raichu V;Pokemon Basis;Elektro;200;;;;L;Schneller Ladevorgang;Fast Charge;;Wenn du als Erster am Zug bist, kannst du diese Attacke während deines ersten Zuges einsetzen. Durchsuche dein Deck nach 1 [L]-Energiekarte und lege sie an dieses Pokemon an. Mische anschließend dein Deck.;LL;Dynamischer Funke ;Dynamic Spark;60*;Du kannst beliebig viele [L]-Energien von deinen Pokemon auf deinen Ablagestapel legen. Diese Attacke fügt für jede auf diese Weise abgelegte Karte 60 Schadenspunkte zu.;Kampf;keine;1;BRS;45;F;Strahlende Sterne (BRS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BRS/BRS_045_R_DE_LG.png
Raichu V;Raichu V;Pokemon Basis;Elektro;200;;;;L;Schneller Ladevorgang;Fast Charge;;Wenn du als Erster am Zug bist, kannst du diese Attacke während deines ersten Zuges einsetzen. Durchsuche dein Deck nach 1 [L]-Energiekarte und lege sie an dieses Pokemon an. Mische anschließend dein Deck.;LL;Dynamischer Funke ;Dynamic Spark;60*;Du kannst beliebig viele [L]-Energien von deinen Pokemon auf deinen Ablagestapel legen. Diese Attacke fügt für jede auf diese Weise abgelegte Karte 60 Schadenspunkte zu.;Kampf;keine;1;BRS;158;F;Strahlende Sterne (BRS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BRS/BRS_158_R_DE_LG.png
Raikou;Raikou;Pokemon Basis;Elektro;110;;;;GLM;Atemberaubender Schuss ;Amazing Shot;120;Diese Attacke fügt auch 1 Pokemon auf der Bank deines Gegners 120 Schadenspunkte zu. (Wende Schwäche und Resistenz bei Pokemon auf der Bank nicht an.);;;;;;Kampf;keine;2;VIV;50;D;Farbenschock (VIV);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/VIV/VIV_050_R_DE_LG.png
Raikou V;Raikou V;Pokemon Basis;Elektro;200;;Leichtfüßig;Einmal während deines Zuges, wenn dieses Pokemon in der Aktiven Position ist, kannst du 1 Karte ziehen.;LC;Blitzrondo ;Lightning Rondo;20+;Diese Attacke fügt für jedes Pokemon auf der Bank (deiner und der deines Gegners) 20 Schadenspunkte mehr zu.;;;;;;Kampf;keine;1;BRS;48;F;Strahlende Sterne (BRS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BRS/BRS_048_R_DE_LG.png
Raikou V;Raikou V;Pokemon Basis;Elektro;200;;Leichtfüßig;Einmal während deines Zuges, wenn dieses Pokemon in der Aktiven Position ist, kannst du 1 Karte ziehen.;LC;Blitzrondo ;Lightning Rondo;20+;Diese Attacke fügt für jedes Pokemon auf der Bank (deiner und der deines Gegners) 20 Schadenspunkte mehr zu.;;;;;;Kampf;keine;1;CRZ;GG41;F;Zenit der Könige (CRZ);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRZ/CRZ_GG41_R_DE_LG.png
Raissa;Cheryl;Trainer - Unterstützer;;;;;Heile allen Schaden bei jedem deiner Entwicklungs-Pokemon. Wenn du das machst, lege alle Energien von den auf diese Weise geheilten Pokemon auf deinen Ablagestapel.;;;;;;;;;;;Kampf;keine;2;BST;123;E;Kampfstile (BST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BST/BST_123_R_DE_LG.png
Raissa;Cheryl;Trainer - Unterstützer;;;;;Heile allen Schaden bei jedem deiner Entwicklungs-Pokemon. Wenn du das machst, lege alle Energien von den auf diese Weise geheilten Pokemon auf deinen Ablagestapel.;;;;;;;;;;;Kampf;keine;3;BST;159;E;Kampfstile (BST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BST/BST_159_R_DE_LG.png
Raissa;Cheryl;Trainer - Unterstützer;;;;;Heile allen Schaden bei jedem deiner Entwicklungs-Pokemon. Wenn du das machst, lege alle Energien von den auf diese Weise geheilten Pokemon auf deinen Ablagestapel.;;;;;;;;;;;Feuer;Pflanze;0;BST;173;E;Kampfstile (BST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BST/BST_173_R_DE_LG.png
Rameidon;Rampardos;Pokemon Phase 2;Kampf;170; Koknodon;;;F;Abrupter Kopfstoß ;Headbutt Bounce;60;;FF;Jurahammer ;Jurassic Hammer;240;Wenn dein Gegner 3 oder weniger Karten auf seiner Hand hat, hat diese Attacke keine Auswirkungen.;Pflanze;keine;2;ASR;77;F;Astralglanz (ASR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/ASR/ASR_077_R_DE_LG.png
Ramoth;Volcarona;Pokemon Phase 1;Feuer;130; Ignivor;;;RC;Glühen ;Combustion;50;;RRC;Feuerwirbel ;Fire Spin;170;Lege 2 Energien von diesem Pokemon auf deinen Ablagestapel.;Wasser;keine;2;CRE;24;E;Schaurige Herrschaft (CRE);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRE/CRE_024_R_DE_LG.png
Ramoth;Volcarona;Pokemon Phase 1;Feuer;130; Ignivor;;;R;Irrlicht ;Will-O-Wisp;40;;RC;Vulkanhitze ;Volcanic Heat;120;Während deines nächsten Zuges kann dieses Pokemon nicht angreifen.;Wasser;keine;2;CRZ;25;F;Zenit der Könige (CRZ);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRZ/CRZ_025_R_DE_LG.png
Ramoth;Volcarona;Pokemon Phase 1;Feuer;140; Ignivor;;;R;Flammenumhang ;Flame Cloak;30;Lege 1 Basis-[R]-Energiekarte aus deinem Ablagestapel an dieses Pokemon an.;RRC;Hitzestoß ;Heat Blast;130;;Wasser;keine;2;OBF;41;G;Obsidianflammen (OBF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/OBF/OBF_041_R_DE_LG.png
Ramoth V;Volcarona V;Pokemon Basis;Feuer;210;;;;R;Flammenschwall ;Surging Flames;20+;Diese Attacke fügt für jede Basis-Energiekarte in deinem Ablagestapel 20 Schadenspunkte mehr zu. Mische jene Energiekarten anschließend in dein Deck.;RRC;Feuersturm ;Fire Blast;160;Lege 1 Energie von diesem Pokemon auf deinen Ablagestapel.;Wasser;keine;2;EVS;21;E;Drachenwandel (EVS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/EVS/EVS_021_R_DE_LG.png
Ramoth V;Volcarona V;Pokemon Basis;Feuer;210;;;;R;Flammenschwall ;Surging Flames;20+;Diese Attacke fügt für jede Basis-Energiekarte in deinem Ablagestapel 20 Schadenspunkte mehr zu. Mische jene Energiekarten anschließend in dein Deck.;RRC;Feuersturm ;Fire Blast;160;Lege 1 Energie von diesem Pokemon auf deinen Ablagestapel.;Wasser;keine;2;EVS;170;E;Drachenwandel (EVS);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/EVS/EVS_170_R_DE_LG.png
Rappenreiter-Coronospa V;Shadow Rider Calyrex V;Pokemon Basis;Psycho;210;;;;P;Schattennebel ;Shadow Mist;10;Dein Gegner kann während seines nächsten Zuges keine Spezial-Energien oder Stadionkarten aus seiner Hand spielen.;CCC;Astralfragmente;Astral Barrage;;Wähle 2 Pokemon deines Gegners und lege 5 Schadensmarken auf jedes von ihnen.;Finsternis;Kampf;2;ASR;TG17;E;Astralglanz (ASR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/ASR/ASR_TG17_R_DE_LG.png
Rappenreiter-Coronospa V;Shadow Rider Calyrex V;Pokemon Basis;Psycho;210;;;;P;Schattennebel ;Shadow Mist;10;Dein Gegner kann während seines nächsten Zuges keine Spezial-Energien oder Stadionkarten aus seiner Hand spielen.;CCC;Astralfragmente;Astral Barrage;;Wähle 2 Pokemon deines Gegners und lege 5 Schadensmarken auf jedes von ihnen.;Finsternis;Kampf;2;CRE;74;E;Schaurige Herrschaft (CRE);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRE/CRE_074_R_DE_LG.png
Rappenreiter-Coronospa V;Shadow Rider Calyrex V;Pokemon Basis;Psycho;210;;;;P;Schattennebel ;Shadow Mist;10;Dein Gegner kann während seines nächsten Zuges keine Spezial-Energien oder Stadionkarten aus seiner Hand spielen.;CCC;Astralfragmente;Astral Barrage;;Wähle 2 Pokemon deines Gegners und lege 5 Schadensmarken auf jedes von ihnen.;Finsternis;Kampf;2;CRE;171;E;Schaurige Herrschaft (CRE);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRE/CRE_171_R_DE_LG.png
Rappenreiter-Coronospa V;Shadow Rider Calyrex V;Pokemon Basis;Psycho;210;;;;P;Schattennebel ;Shadow Mist;10;Dein Gegner kann während seines nächsten Zuges keine Spezial-Energien oder Stadionkarten aus seiner Hand spielen.;CCC;Astralfragmente;Astral Barrage;;Wähle 2 Pokemon deines Gegners und lege 5 Schadensmarken auf jedes von ihnen.;Finsternis;Kampf;2;CRE;172;E;Schaurige Herrschaft (CRE);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRE/CRE_172_R_DE_LG.png
Rappenreiter-Coronospa VMAX;Shadow Rider Calyrex VMAX;VMAX;Psycho;320; Rappenreiter-Coronospa V;Tür zur Unterwelt;Einmal während deines Zuges kannst du 1 [P]-Energiekarte aus deiner Hand an 1 [P]-Pokemon auf deiner Bank anlegen. Wenn du auf diese Weise Energie an ein Pokemon angelegt hast, ziehe 2 Karten.;CCC;Dyna-Geist ;Max Geist;10+;Diese Attacke fügt für jede an alle deine Pokemon angelegte [P]-Energie 30 Schadenspunkte mehr zu.;;;;;;Finsternis;Kampf;2;ASR;TG18;E;Astralglanz (ASR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/ASR/ASR_TG18_R_DE_LG.png
Rappenreiter-Coronospa VMAX;Shadow Rider Calyrex VMAX;VMAX;Psycho;320; Rappenreiter-Coronospa V;Tür zur Unterwelt;Einmal während deines Zuges kannst du 1 [P]-Energiekarte aus deiner Hand an 1 [P]-Pokemon auf deiner Bank anlegen. Wenn du auf diese Weise Energie an ein Pokemon angelegt hast, ziehe 2 Karten.;CCC;Dyna-Geist ;Max Geist;10+;Diese Attacke fügt für jede an alle deine Pokemon angelegte [P]-Energie 30 Schadenspunkte mehr zu.;;;;;;Finsternis;Kampf;2;ASR;TG30;E;Astralglanz (ASR);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/ASR/ASR_TG30_R_DE_LG.png
Rappenreiter-Coronospa VMAX;Shadow Rider Calyrex VMAX;VMAX;Psycho;320; Rappenreiter-Coronospa V;Tür zur Unterwelt;Einmal während deines Zuges kannst du 1 [P]-Energiekarte aus deiner Hand an 1 [P]-Pokemon auf deiner Bank anlegen. Wenn du auf diese Weise Energie an ein Pokemon angelegt hast, ziehe 2 Karten.;CCC;Dyna-Geist ;Max Geist;10+;Diese Attacke fügt für jede an alle deine Pokemon angelegte [P]-Energie 30 Schadenspunkte mehr zu.;;;;;;Finsternis;Kampf;2;CRE;75;E;Schaurige Herrschaft (CRE);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRE/CRE_075_R_DE_LG.png
Rappenreiter-Coronospa VMAX;Shadow Rider Calyrex VMAX;VMAX;Psycho;320; Rappenreiter-Coronospa V;Tür zur Unterwelt;Einmal während deines Zuges kannst du 1 [P]-Energiekarte aus deiner Hand an 1 [P]-Pokemon auf deiner Bank anlegen. Wenn du auf diese Weise Energie an ein Pokemon angelegt hast, ziehe 2 Karten.;CCC;Dyna-Geist ;Max Geist;10+;Diese Attacke fügt für jede an alle deine Pokemon angelegte [P]-Energie 30 Schadenspunkte mehr zu.;;;;;;Finsternis;Kampf;2;CRE;204;E;Schaurige Herrschaft (CRE);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRE/CRE_204_R_DE_LG.png
Rappenreiter-Coronospa VMAX;Shadow Rider Calyrex VMAX;VMAX;Psycho;320; Rappenreiter-Coronospa V;Tür zur Unterwelt;Einmal während deines Zuges kannst du 1 [P]-Energiekarte aus deiner Hand an 1 [P]-Pokemon auf deiner Bank anlegen. Wenn du auf diese Weise Energie an ein Pokemon angelegt hast, ziehe 2 Karten.;CCC;Dyna-Geist ;Max Geist;10+;Diese Attacke fügt für jede an alle deine Pokemon angelegte [P]-Energie 30 Schadenspunkte mehr zu.;;;;;;Finsternis;Kampf;2;CRE;205;E;Schaurige Herrschaft (CRE);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRE/CRE_205_R_DE_LG.png
Rasaff;Primeape;Pokemon Phase 1;Kampf;120; Menki;;;C;Feldschlag ;Field Crush;20;Wenn dein Gegner eine Stadionkarte im Spiel hat, lege sie auf seinen Ablagestapel.;FF;Kochender Wutangriff ;;50*;Diese Attacke fügt für jedes Pokemon auf deiner Bank, auf dem mindestens 1 Schadensmarke liegt, 50 Schadenspunkte zu.;Psycho;keine;2;BST;67;E;Kampfstile (BST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/BST/BST_067_R_DE_LG.png
Rasaff;Primeape;Pokemon Phase 1;Kampf;100; Menki;;;F;Magenhieb ;Gut Punch;30+;Wenn das Aktive Pokemon deines Gegners ein Pokemon-V ist, fügt diese Attacke 60 Schadenspunkte mehr zu.;;;;;;Psycho;keine;1;FST;134;E;Fusionsangriff (FST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/FST/FST_134_R_DE_LG.png
Rasaff;Primeape;Pokemon Phase 1;Kampf;120; Menki;;;F;Toben und rasen ;Rant and Rave;40;Dieses Pokemon ist jetzt verwirrt.;FCC;Wütender Schlag ;Raging Smash;150;Wenn dieses Pokemon nicht verwirrt ist, hat diese Attacke keine Auswirkungen.;Psycho;keine;2;MEW;57;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_057_R_DE_LG.png
Rasaff;Primeape;Pokemon Phase 1;Kampf;90; Menki;;;F;Wuthaken ;Raging Punch;70;Dieses Pokemon fügt auch sich selbst 20 Schadenspunkte zu.;;;;;;Psycho;keine;1;PAF;46;G;Paldeas Schicksale (PAF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAF/PAF_046_R_DE_LG.png
Rasaff;Primeape;Pokemon Phase 1;Kampf;90; Menki;;;F;Wuthaken ;Raging Punch;70;Dieses Pokemon fügt auch sich selbst 20 Schadenspunkte zu.;;;;;;Psycho;keine;1;PAF;170;G;Paldeas Schicksale (PAF);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAF/PAF_170_R_DE_LG.png
Rasaff;Primeape;Pokemon Phase 1;Kampf;110; Menki;;;F;Fußkick ;Low Kick;30;;FC;Trommler ;Pummel;60+;Wirf 1 Münze. Bei Kopf fügt diese Attacke 60 Schadenspunkte mehr zu.;Psycho;keine;2;PAL;107;G;Entwicklungen in Paldea (PAL);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/PAL/PAL_107_R_DE_LG.png
Rasaff;Primeape;Pokemon Phase 1;Kampf;90; Menki;;;F;Wuthaken ;Raging Punch;70;Dieses Pokemon fügt auch sich selbst 20 Schadenspunkte zu.;;;;;;Psycho;keine;1;SVI;108;G;Karmesin & Purpur (SVI);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/SVI/SVI_108_R_DE_LG.png
Rattfratz;Rattata;Pokemon Basis;Farblos;40;;;;CC;Wundnager ;Gnaw the Wound;20+;Diese Attacke fügt für jede Schadensmarke auf dem Aktiven Pokemon deines Gegners 10 Schadenspunkte mehr zu.;;;;;;Kampf;keine;1;MEW;19;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_019_R_DE_LG.png
Rattikarl;Raticate;Pokemon Phase 1;Farblos;70; Rattfratz;;;CC;Zweiter Biss ;Second Bite;30+;Diese Attacke fügt für jede Schadensmarke auf dem Aktiven Pokemon deines Gegners 30 Schadenspunkte mehr zu.;;;;;;Kampf;keine;0;MEW;20;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_020_R_DE_LG.png
Raupy;Caterpie;Pokemon Basis;Pflanze;50;;;;C;Ausschwärmen;Flock;;Durchsuche dein Deck nach 1 Raupy und lege es auf deine Bank. Mische anschließend dein Deck.;G;Käferbiss ;Bug Bite;10;;Feuer;keine;1;FST;1;E;Fusionsangriff (FST);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/FST/FST_001_R_DE_LG.png
Raupy;Caterpie;Pokemon Basis;Pflanze;50;;;;G;Laubmampfer ;Leaf Munch;10+;Wenn das Aktive Pokemon deines Gegners ein [G]-Pokemon ist, fügt diese Attacke 30 Schadenspunkte mehr zu.;;;;;;Feuer;keine;1;MEW;10;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_010_R_DE_LG.png
Raupy;Caterpie;Pokemon Basis;Pflanze;50;;;;G;Laubmampfer ;Leaf Munch;10+;Wenn das Aktive Pokemon deines Gegners ein [G]-Pokemon ist, fügt diese Attacke 30 Schadenspunkte mehr zu.;;;;;;Feuer;keine;1;MEW;172;G;Pokemon 151 (MEW);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/MEW/MEW_172_R_DE_LG.png
Rayquaza;Rayquaza;Pokemon Basis;Farblos;120;;;;GLF;Atemberaubender Ausbruch ;Amazing Burst;80*;Lege alle Basis-Energien von diesem Pokemon auf deinen Ablagestapel. Diese Attacke fügt für jeden auf diese Weise abgelegten Basis-Energietyp 80 Schadenspunkte zu.;;;;;;Elektro;Kampf;2;VIV;138;D;Farbenschock (VIV);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/VIV/VIV_138_R_DE_LG.png
Rayquaza V;Rayquaza V;Pokemon Basis;Drache;210;;;;L;Drachenpuls ;Dragon Pulse;40;Lege die obersten 2 Karten deines Decks auf deinen Ablagestapel.;RL;Spiral-Detonation ;Spiral Burst;20+;Du kannst bis zu 2 Basis-[R]-Energien oder bis zu 2 Basis-[L]-Energien von diesem Pokemon auf deinen Ablagestapel legen. Diese Attacke fügt für jede auf diese Weise abgelegte Karte 80 Schadenspunkte mehr zu.;keine;keine;2;CRZ;100;E;Zenit der Könige (CRZ);https://limitlesstcg.nyc3.digitaloceanspaces.com/tpci/CRZ/CRZ_100_R_DE_LG.png
